"country","year","quarter","vessel_length_category","fishing_technique","gear_type","target_assemblage","mesh_size_range","metier","metier7","supra_region","sub_region","eez_indicator","geo_indicator","specon_tech","deep","total_days_at sea","total_fishing_days","total_kw_days at sea","total_gt_days at sea","total_kw_fishing days","total_gt_fishing days","hours_at_sea","kw_hours_at sea","gt_hours_at sea","confidential"
"Sweden",2019,2,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"46","46","2000","46","2000","46",NA,NA,NA,"N"
"Sweden",2019,2,"VL0008","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"73","73","2322","110","2322","110",NA,NA,NA,"N"
"Sweden",2019,2,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"206","206","6655","158","6655","158",NA,NA,NA,"N"
"Sweden",2019,2,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"256","256","8804","232","8804","232",NA,NA,NA,"N"
"Sweden",2019,2,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"102","102","3172","86","3172","86",NA,NA,NA,"N"
"Sweden",2019,2,"VL0008","FPO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"6","6","215","6","215","6",NA,NA,NA,"N"
"Sweden",2019,2,"VL0008","FPO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"20","20","563","16","563","16",NA,NA,NA,"N"
"Sweden",2019,2,"VL0008","NO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","2","40","2","40","2",NA,NA,NA,"N"
"Sweden",2019,2,"VL0812","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"9","9","990","37","990","37",NA,NA,NA,"N"
"Sweden",2019,2,"VL0812","DFN","FPN","FWS","NK","FPN_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","2","241","9","241","9",NA,NA,NA,"N"
"Sweden",2019,2,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"42","42","3767","185","3767","185",NA,NA,NA,"N"
"Sweden",2019,2,"VL0812","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"39","39","3810","195","3810","195",NA,NA,NA,"N"
"Sweden",2019,2,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"314","314","42034","2678","42034","2678",NA,NA,NA,"N"
"Sweden",2019,2,"VL0812","DFN","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"18","18","4698","234","4698","234",NA,NA,NA,"N"
"Sweden",2019,2,"VL1218","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"40","38","11505","724","10905","690",NA,NA,NA,"N"
"Sweden",2019,2,"VL1218","DTS","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"39","38","10362","1028","10160","1009",NA,NA,NA,"N"
"Sweden",2019,2,"VL1218","DTS","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"7","5","2870","742","2050","530",NA,NA,NA,"N"
"Sweden",2019,2,"VL1218","DTS","PTB","SPF","32D90","PTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"28","28","8232","882","8232","882",NA,NA,NA,"N"
"Sweden",2019,2,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"130","103","96382","44878","76328","35301",NA,NA,NA,"N"
"Sweden",2019,2,"VL40XX","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"65","45","163288","70009","110980","46385",NA,NA,NA,"N"
"Sweden",2019,3,"VL0008","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"168","168","5296","171","5296","171",NA,NA,NA,"N"
"Sweden",2019,3,"VL0008","DFN","FPN","FWS","NK","FPN_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"10","10","300","21","300","21",NA,NA,NA,"N"
"Sweden",2019,3,"VL0008","DFN","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"65","65","2061","36","2061","36",NA,NA,NA,"N"
"Sweden",2019,3,"VL0008","DFN","GNS","FWS","110D157","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"1","1","66","1","66","1",NA,NA,NA,"N"
"Sweden",2019,3,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"671","671","22275","578","22275","578",NA,NA,NA,"N"
"Sweden",2019,3,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"93","93","3197","93","3197","93",NA,NA,NA,"N"
"Sweden",2019,3,"VL0008","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"89","89","3477","135","3477","135",NA,NA,NA,"N"
"Sweden",2019,3,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"126","126","3970","93","3970","93",NA,NA,NA,"N"
"Sweden",2019,3,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"242","242","7885","237","7885","237",NA,NA,NA,"N"
"Sweden",2019,3,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"173","173","5650","121","5650","121",NA,NA,NA,"N"
"Sweden",2019,3,"VL0008","FPO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"45","45","1249","20","1249","20",NA,NA,NA,"N"
"Sweden",2019,3,"VL0008","FPO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"44","44","1461","18","1461","18",NA,NA,NA,"N"
"Sweden",2019,3,"VL0812","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"30","30","3199","120","3199","120",NA,NA,NA,"N"
"Sweden",2019,3,"VL0812","DFN","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","2","181","14","181","14",NA,NA,NA,"N"
"Sweden",2019,3,"VL0812","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","1","514","24","257","12",NA,NA,NA,"N"
"Sweden",2019,3,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"68","68","6740","296","6740","296",NA,NA,NA,"N"
"Sweden",2019,3,"VL0812","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"7","7","749","28","749","28",NA,NA,NA,"N"
"Sweden",2019,3,"VL0812","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"20","20","2200","86","2200","86",NA,NA,NA,"N"
"Sweden",2019,3,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"178","178","18940","1340","18940","1340",NA,NA,NA,"N"
"Sweden",2019,3,"VL0812","DFN","SB","FIF","32D90","SB_FIF_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"1","1","123","14","123","14",NA,NA,NA,"N"
"Sweden",2019,3,"VL0812","DFN","SSC","DEF","32D90","SSC_DEF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"1","1","123","14","123","14",NA,NA,NA,"N"
"Sweden",2019,3,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"44","41","32462","14060","30254","13139",NA,NA,NA,"N"
"Sweden",2019,4,"VL0008","DFN","FPO","FWS",NA,"FPO_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"3","3","54","0","54","0",NA,NA,NA,"N"
"Sweden",2019,4,"VL0008","DFN","GNS","FWS","110D157","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"6","6","363","6","363","6",NA,NA,NA,"N"
"Sweden",2019,4,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"224","224","7005","196","7005","196",NA,NA,NA,"N"
"Sweden",2019,4,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"13","13","962","13","962","13",NA,NA,NA,"N"
"Sweden",2019,4,"VL0008","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"52","52","1398","78","1398","78",NA,NA,NA,"N"
"Sweden",2019,4,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"64","64","1742","46","1742","46",NA,NA,NA,"N"
"Sweden",2019,4,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"8","8","232","8","232","8",NA,NA,NA,"N"
"Sweden",2019,4,"VL0008","FPO","GNS","ANA","157DXX","GNS_ANA_>=157_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"18","18","396","18","396","18",NA,NA,NA,"N"
"Sweden",2019,4,"VL0008","FPO","GNS","ANA","32D90","GNS_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"6","6","132","6","132","6",NA,NA,NA,"N"
"Sweden",2019,4,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"97","97","3294","104","3294","104",NA,NA,NA,"N"
"Sweden",2019,4,"VL0008","FPO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"16","16","488","16","488","16",NA,NA,NA,"N"
"Sweden",2019,4,"VL0008","FPO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"9","9","254","4","254","4",NA,NA,NA,"N"
"Sweden",2019,4,"VL0008","PGP","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"21","21","756","21","756","21",NA,NA,NA,"N"
"Sweden",2019,4,"VL0008","PGP","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"31","31","1116","31","1116","31",NA,NA,NA,"N"
"Sweden",2019,4,"VL0812","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","2","214","8","214","8",NA,NA,NA,"N"
"Sweden",2019,4,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","2","182","10","182","10",NA,NA,NA,"N"
"Sweden",2019,4,"VL0812","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"3","3","321","12","321","12",NA,NA,NA,"N"
"Sweden",2019,4,"VL0812","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"3","3","330","9","330","9",NA,NA,NA,"N"
"Sweden",2019,4,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"91","91","10615","661","10615","661",NA,NA,NA,"N"
"Sweden",2019,4,"VL0812","DFN","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"16","16","4176","208","4176","208",NA,NA,NA,"N"
"Sweden",2019,4,"VL0812","DFN","SSC","DEF","16D32","SSC_DEF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"9","9","1107","126","1107","126",NA,NA,NA,"N"
"Sweden",2019,4,"VL0812","DFN","SSC","DEF","32D90","SSC_DEF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"3","3","369","42","369","42",NA,NA,NA,"N"
"Sweden",2019,4,"VL0812","DTS","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"5","5","810","40","810","40",NA,NA,NA,"N"
"Sweden",2019,4,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"53","46","39697","21147","34454","18354",NA,NA,NA,"N"
"Sweden",2020,1,"VL0008","DFN","FPO","FWS",NA,"FPO_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"11","11","198","0","198","0",NA,NA,NA,"N"
"Sweden",2020,1,"VL0008","DFN","GNS","ANA","90D110","GNS_ANA_90-109_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","2","44","2","44","2",NA,NA,NA,"N"
"Sweden",2020,1,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"69","69","1829","43","1829","43",NA,NA,NA,"N"
"Sweden",2020,1,"VL0008","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"10","10","150","10","150","10",NA,NA,NA,"N"
"Sweden",2020,1,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"36","36","799","15","799","15",NA,NA,NA,"N"
"Sweden",2020,1,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"43","43","1298","32","1298","32",NA,NA,NA,"N"
"Sweden",2020,1,"VL0008","PGP","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"11","11","396","11","396","11",NA,NA,NA,"N"
"Sweden",2020,1,"VL0008","PGP","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"3","3","108","3","108","3",NA,NA,NA,"N"
"Sweden",2020,1,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"3","3","552","18","552","18",NA,NA,NA,"N"
"Sweden",2020,1,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"81","81","7779","564","7779","564",NA,NA,NA,"N"
"Sweden",2020,1,"VL0812","DFN","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"4","4","1044","52","1044","52",NA,NA,NA,"N"
"Sweden",2020,1,"VL1218","DTS","PTB","SPF","32D90","PTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"4","4","1176","126","1176","126",NA,NA,NA,"N"
"Sweden",2020,1,"VL1218","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"16","10","4768","720","2980","450",NA,NA,NA,"N"
"Sweden",2020,1,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"111","92","81441","40495","66897","33428",NA,NA,NA,"N"
"Sweden",2020,1,"VL2440","TM","OTM","SPF","32D90","OTM_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"1","0","438","233","350","186",NA,NA,NA,"N"
"Sweden",2020,1,"VL40XX","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"54","44","110160","32454","89760","26444",NA,NA,NA,"N"
"Sweden",2020,2,"VL0008","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"154","154","4898","111","4898","111",NA,NA,NA,"N"
"Sweden",2020,2,"VL0008","DFN","FPN","FWS","NK","FPN_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"10","10","290","20","290","20",NA,NA,NA,"N"
"Sweden",2020,2,"VL0008","DFN","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"8","8","242","17","242","17",NA,NA,NA,"N"
"Sweden",2020,2,"VL0008","DFN","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"6","6","279","6","279","6",NA,NA,NA,"N"
"Sweden",2020,2,"VL0008","DFN","GNS","ANA","157DXX","GNS_ANA_>=157_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"4","4","77","4","77","4",NA,NA,NA,"N"
"Sweden",2020,2,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"486","486","16093","473","16093","473",NA,NA,NA,"N"
"Sweden",2020,2,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"66","66","2448","66","2448","66",NA,NA,NA,"N"
"Sweden",2020,2,"VL0008","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"43","43","907","62","907","62",NA,NA,NA,"N"
"Sweden",2020,2,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"200","200","5910","160","5910","160",NA,NA,NA,"N"
"Sweden",2020,2,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"282","282","11543","286","11543","286",NA,NA,NA,"N"
"Sweden",2020,2,"VL0008","FPO","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"12","12","396","12","396","12",NA,NA,NA,"N"
"Sweden",2020,2,"VL0008","FPO","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"16","16","480","16","480","16",NA,NA,NA,"N"
"Sweden",2020,2,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"106","106","4158","109","4158","109",NA,NA,NA,"N"
"Sweden",2020,2,"VL0008","FPO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"16","16","688","22","688","22",NA,NA,NA,"N"
"Sweden",2020,2,"VL0008","FPO","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"8","8","621","15","621","15",NA,NA,NA,"N"
"Sweden",2020,2,"VL0008","FPO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"36","36","1866","36","1866","36",NA,NA,NA,"N"
"Sweden",2020,2,"VL0008","PGP","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"3","3","108","3","108","3",NA,NA,NA,"N"
"Sweden",2020,2,"VL0008","PGP","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"26","26","936","26","936","26",NA,NA,NA,"N"
"Sweden",2020,2,"VL0008","PGP","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"1","1","36","1","36","1",NA,NA,NA,"N"
"Sweden",2020,2,"VL0812","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"1","1","72","4","72","4",NA,NA,NA,"N"
"Sweden",2020,2,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"38","38","3598","176","3598","176",NA,NA,NA,"N"
"Sweden",2020,2,"VL0812","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"6","6","471","38","471","38",NA,NA,NA,"N"
"Sweden",2020,2,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"262","262","33975","2306","33975","2306",NA,NA,NA,"N"
"Sweden",2020,2,"VL0812","DFN","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"13","13","3393","169","3393","169",NA,NA,NA,"N"
"Sweden",2020,2,"VL0812","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","2","214","8","214","8",NA,NA,NA,"N"
"Sweden",2020,2,"VL0812","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","2","160","6","160","6",NA,NA,NA,"N"
"Sweden",2020,2,"VL0812","FPO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"6","6","588","22","588","22",NA,NA,NA,"N"
"Sweden",2020,2,"VL1218","DTS","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"14","13","4116","238","3822","221",NA,NA,NA,"N"
"Sweden",2020,2,"VL1218","DTS","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"46","44","13626","1078","13026","1044",NA,NA,NA,"N"
"Sweden",2020,2,"VL1218","DTS","PTB","SPF","32D90","PTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"30","30","8820","945","8820","945",NA,NA,NA,"N"
"Sweden",2020,2,"VL1218","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"10","8","2980","450","2384","360",NA,NA,NA,"N"
"Sweden",2020,2,"VL1218","TM","OTM","SPF","32D90","OTM_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"3","3","894","135","894","135",NA,NA,NA,"N"
"Sweden",2020,2,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"64","55","45388","24184","39039","20801",NA,NA,NA,"N"
"Sweden",2020,2,"VL40XX","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"17","12","50983","26656","35988","18816",NA,NA,NA,"N"
"Sweden",2020,3,"VL0008","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"119","119","3231","102","3231","102",NA,NA,NA,"N"
"Sweden",2020,3,"VL0008","DFN","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"12","12","362","25","362","25",NA,NA,NA,"N"
"Sweden",2020,3,"VL0008","DFN","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"25","25","995","17","995","17",NA,NA,NA,"N"
"Sweden",2020,3,"VL0008","DFN","GNS","FWS","110D157","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"4","4","440","12","440","12",NA,NA,NA,"N"
"Sweden",2020,3,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"605","605","19575","565","19575","565",NA,NA,NA,"N"
"Sweden",2020,3,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"119","119","4126","108","4126","108",NA,NA,NA,"N"
"Sweden",2020,3,"VL0008","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"60","60","1236","84","1236","84",NA,NA,NA,"N"
"Sweden",2020,3,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"176","176","5230","146","5230","146",NA,NA,NA,"N"
"Sweden",2020,3,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"150","150","5610","134","5610","134",NA,NA,NA,"N"
"Sweden",2020,3,"VL0008","FPO","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"20","20","660","20","660","20",NA,NA,NA,"N"
"Sweden",2020,3,"VL0008","FPO","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"18","18","525","18","525","18",NA,NA,NA,"N"
"Sweden",2020,3,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"185","185","7643","177","7643","177",NA,NA,NA,"N"
"Sweden",2020,3,"VL0008","FPO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"22","22","528","22","528","22",NA,NA,NA,"N"
"Sweden",2020,3,"VL0008","FPO","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"35","35","2350","60","2350","60",NA,NA,NA,"N"
"Sweden",2020,3,"VL0008","FPO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"22","22","796","3","796","3",NA,NA,NA,"N"
